CDM_SOURCE,CDM_TBL,CDM_TBL_COLUMN_NAME,SRC_CODE,SRC_CD_DESCRIPTION,TARGET_CONCEPT_ID,TARGET_CONCEPT_NAME,TARGET_DOMAIN_ID,TARGET_VOCABULARY_ID,TARGET_CONCEPT_CLASS_ID,TARGET_STANDARD_CONCEPT,TARGET_CONCEPT_CODE
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mol/kg,mole per kilogram,9585,(unit) mole per kilogram (concept_id = 9585),Unit,UCUM,Unit,S,mol/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mol/kg/s,mole per kilogram per second,9585,(unit) mole per kilogram (concept_id = 9585),Unit,UCUM,Unit,S,mol/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mol/L,mole per liter,9586,(unit) mole per liter (concept_id = 9586),Unit,UCUM,Unit,S,mol/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mol/m3,mole per cubic meter,9587,(unit) mole per cubic meter (concept_id = 9587),Unit,UCUM,Unit,S,mol/m3
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mol/mL,mole per milliliter,9588,(unit) mole per milliliter (concept_id = 9588),Unit,UCUM,Unit,S,mol/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mol/mol,mole per mole,9674,(unit) micromole per mole (concept_id = 9674),Unit,UCUM,Unit,S,umol/mol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mol/s,mole per second,44777621,(unit) mole per second (concept_id = 44777621),Unit,UCUM,Unit,S,mol/s
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mosm,milliosmole,8605,(unit) milliosmole (concept_id = 8605),Unit,UCUM,Unit,S,mosm
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mosm/kg,milliosmole per kilogram,8862,(unit) milliosmole per kilogram (concept_id = 8862),Unit,UCUM,Unit,S,mosm/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mosm/L,milliosmole per liter,9591,(unit) milliosmole per liter (concept_id = 9591),Unit,UCUM,Unit,S,mosm/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mPa,millipascal,44777623,(unit) millipascal (concept_id = 44777623),Unit,UCUM,Unit,S,mPas
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mPa.s,millipascal second,44777622,(unit) millipascal second (concept_id = 44777622),Unit,UCUM,Unit,S,mPa.s
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ms,millisecond,9593,(unit) millisecond (concept_id = 9593),Unit,UCUM,Unit,S,ms
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,Ms,megasecond,9592,(unit) megasecond (concept_id = 9592),Unit,UCUM,Unit,S,Ms
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/g,milli  enzyme unit per gram,8629,(unit) unit per gram (concept_id = 8629),Unit,UCUM,Unit,S,[U]/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/g{Hb},milli enzyme unit per gram of hemoglobin,9651,(unit) unit per gram of hemoglobin (concept_id = 9651),Unit,UCUM,Unit,S,[U]/g{HGB}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/g{prot},milli enzyme unit per gram of protein,8979,(unit) unit per gram of total protein (concept_id = 8979),Unit,UCUM,Unit,S,[U]/g{tot'prot}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/L,milli enzyme unit per liter,45890995,(unit) Million unit per milliliter (concept_id = 45890995),Unit,UCUM,Unit,S,10*6.[U]/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/mg,milli enzyme unit per milligram,45891030,(unit) unit per milligram (concept_id = 45891030),Unit,UCUM,Unit,S,[U]/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/mg{creat},milli enzyme unit per milligram of creatinine,9074,(unit) milligram per milligram of creatinine (concept_id = 9074),Unit,UCUM,Unit,S,mg/mg{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/mL,milli  enzyme unit per milliliter,8763,(unit) unit per milliliter (concept_id = 8763),Unit,UCUM,Unit,S,[U]/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/mL/min,milli  enzyme unit per milliliter per minute,8795,(unit) milliliter per minute (concept_id = 8795),Unit,UCUM,Unit,S,mL/min
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/mmol{creat},milli  enzyme unit per millimole of creatinine,44777619,(unit) millimole per millimole of creatinine (concept_id = 44777619),Unit,UCUM,Unit,S,mmol/mmol{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mU/mmol{RBCs},milli  enzyme unit per millimole of red blood cells,9083,(unit) unit per milliliter of red blood cells (concept_id = 9083),Unit,UCUM,Unit,S,[U]/mL{RBC}
PCORnet,PRESCRIBING,RX_ROUTE,MUCOUS_FISTULA,Mucous  fistula  route  (qualifier  value),4171243,(drug_route) Mucous fistula route (concept_id = 4171243),Route,SNOMED,Qualifier Value,S,420204005
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,mV,millivolt,9459,(unit) bel millivolt (concept_id = 9459),Unit,UCUM,Unit,S,B[mV]
PCORnet,PRESCRIBING,RX_PRN_FLAG,N,N=No,0,N/A,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,N,Newton,9599,(unit) newton (concept_id = 9599),Unit,UCUM,Unit,S,N
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,N.cm,Newton centimeter,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,N.s,Newton second,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_ROUTE,NASAL,Nasal  route  (qualifier  value),4262914,(drug_route) Nasal (concept_id = 4262914),Route,SNOMED,Qualifier Value,S,46713006
PCORnet,PRESCRIBING,RX_ROUTE,NASODUODENAL,Nasoduodenal  route  (qualifier  value),4172316,(drug_route) Nasoduodenal route (concept_id = 4172316),Route,SNOMED,Qualifier Value,S,420218003
PCORnet,PRESCRIBING,RX_ROUTE,NASOGASTRIC,Nasogastric  route  (qualifier  value),4132711,(drug_route) Nasogastric route (concept_id = 4132711),Route,SNOMED,Qualifier Value,S,127492001
PCORnet,PRESCRIBING,RX_ROUTE,NASOJEJUNAL,Nasojejunal  route  (qualifier  value),4305834,(drug_route) Nasojejunal route (concept_id = 4305834),Route,SNOMED,Qualifier Value,S,418730005
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng,nanogram,9600,(unit) nanogram (concept_id = 9600),Unit,UCUM,Unit,S,ng
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/(24.h),nanogram per 24 hour,44777624,(unit) nanogram per 24 hours (concept_id = 44777624),Unit,UCUM,Unit,S,ng/(24.h)
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/(8.h),nanogram per 8 hour,44777624,(unit) nanogram per 24 hours (concept_id = 44777624),Unit,UCUM,Unit,S,ng/(24.h)
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/10*6,nanogram per million,8818,(unit) nanogram per milligram (concept_id = 8818),Unit,UCUM,Unit,S,ng/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/10*6{RBCs},nanogram per million red blood cells,9113,(unit) nanogram per milliliter of red blood cells (concept_id = 9113),Unit,UCUM,Unit,S,ng/mL{RBC}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/d,nanogram per day,8701,(unit) nanogram per gram (concept_id = 8701),Unit,UCUM,Unit,S,ng/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/dL,nanogram per deciliter,8817,(unit) nanogram per deciliter (concept_id = 8817),Unit,UCUM,Unit,S,ng/dL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/g,nanogram per gram,8701,(unit) nanogram per gram (concept_id = 8701),Unit,UCUM,Unit,S,ng/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/g{creat},nanogram per gram of creatinine,9601,(unit) nanogram per gram of creatinine (concept_id = 9601),Unit,UCUM,Unit,S,ng/g{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/h,nanogram per hour,44777594,(unit) gram per hour (concept_id = 44777594),Unit,UCUM,Unit,S,g/h
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/kg,nanogram per kilogram,9602,(unit) nanogram per kilogram (concept_id = 9602),Unit,UCUM,Unit,S,ng/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/kg/(8.h),nanogram per kilogram per 8 hour,9602,(unit) nanogram per kilogram (concept_id = 9602),Unit,UCUM,Unit,S,ng/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/kg/h,nanogram per kilogram per hour,9602,(unit) nanogram per kilogram (concept_id = 9602),Unit,UCUM,Unit,S,ng/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/kg/min,nanogram per kilogram per minute,9602,(unit) nanogram per kilogram (concept_id = 9602),Unit,UCUM,Unit,S,ng/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/L,nanogram per liter,8725,(unit) nanogram per liter (concept_id = 8725),Unit,UCUM,Unit,S,ng/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/m2,nanogram per square meter,9603,(unit) nanogram per square meter (concept_id = 9603),Unit,UCUM,Unit,S,ng/m2
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/mg,nanogram per milligram,8818,(unit) nanogram per milligram (concept_id = 8818),Unit,UCUM,Unit,S,ng/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/mg/h,nanogram per milligram per hour,8818,(unit) nanogram per milligram (concept_id = 8818),Unit,UCUM,Unit,S,ng/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/mg{creat},nanogram per milligram of creatinine,44777625,(unit) nanogram per milligram of creatinine (concept_id = 44777625),Unit,UCUM,Unit,S,ng/mg{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/mg{prot},nanogram per milligram of protein,9604,(unit) nanogram per milligram of protein (concept_id = 9604),Unit,UCUM,Unit,S,ng/mg{prot}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/min,nanogram per minute,8774,(unit) microgram per minute (concept_id = 8774),Unit,UCUM,Unit,S,ug/min
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/mL,nanogram per millliiter,8842,(unit) nanogram per milliliter (concept_id = 8842),Unit,UCUM,Unit,S,ng/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/mL/h,nanogram per milliliter per hour,9020,(unit) nanogram per milliliter and hour (concept_id = 9020),Unit,UCUM,Unit,S,ng/mL/h
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/mL{RBCs},nanogram per milliliter of red blood cells,9113,(unit) nanogram per milliliter of red blood cells (concept_id = 9113),Unit,UCUM,Unit,S,ng/mL{RBC}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/s,nanogram per second,8701,(unit) nanogram per gram (concept_id = 8701),Unit,UCUM,Unit,S,ng/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng/U,nanogram per enzyme unit,8701,(unit) nanogram per gram (concept_id = 8701),Unit,UCUM,Unit,S,ng/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ng{FEU}/mL,nanogram fibrinogen equivalent unit per milliliter,32707,(unit) nanogram of fibrinogen equivalent unit per milliliter (concept_id = 32707),Unit,UCUM,Unit,S,ng{FEU}/mL
PCORnet,PRESCRIBING,RX_SOURCE,NI,NI=No  information,0,(other_ni_unk) No information (concept_id = 46237210),Meas Value,LOINC,Answer,S,LA21413-2
PCORnet,PRESCRIBING,RX_ROUTE,NI,No  information,0,(other_ni_unk) No information (concept_id = 46237210),Meas Value,LOINC,Answer,S,LA21413-2
PCORnet,PRESCRIBING,RX_FREQUENCY,NI,NI=No  information,0,N/A,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,NI,No information,0,(other_ni_unk) No information (concept_id = 46237210),Meas Value,LOINC,Answer,S,LA21413-2
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nkat,nanokatal,44777626,(unit) nanokatal (concept_id = 44777626),Unit,UCUM,Unit,S,nkat
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nL,nanoliter,9606,(unit) nanoliter (concept_id = 9606),Unit,UCUM,Unit,S,nL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nm,nanometer,8577,(unit) nanometer (concept_id = 8577),Unit,UCUM,Unit,S,nm
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nm/s/L,nanometer per second per liter,8955,(unit) nanomole per second and liter (concept_id = 8955),Unit,UCUM,Unit,S,nmol/s/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol,nanomole,9607,(unit) nanomole (concept_id = 9607),Unit,UCUM,Unit,S,nmol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/(24.h),nanomole per 24 hour,44777627,(unit) nanomole per 24 hours (concept_id = 44777627),Unit,UCUM,Unit,S,nmol/(24.h)
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/d,nanomole per day,9614,(unit) nanomole per mole (concept_id = 9614),Unit,UCUM,Unit,S,nmol/mol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/dL,nanomole per deciliter,9608,(unit) nanomole per deciliter (concept_id = 9608),Unit,UCUM,Unit,S,nmol/dL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/dL{GF},nanomole per deciliter of glomerular filtrate,9608,(unit) nanomole per deciliter (concept_id = 9608),Unit,UCUM,Unit,S,nmol/dL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/g,nanomole per gram,9609,(unit) nanomole per gram (concept_id = 9609),Unit,UCUM,Unit,S,nmol/g
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/g{creat},nanomole per gram of creatinine,9610,(unit) nanomole per gram of creatinine (concept_id = 9610),Unit,UCUM,Unit,S,nmol/g{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/g{dry_wt},nanomole per gram of dry weight,44777648,(unit) micromole per gram of dry weight (concept_id = 44777648),Unit,UCUM,Unit,S,umol/g{dry'wt}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/h/L,nanomole per hour per liter,44777630,(unit) nanomole per hour and liter (concept_id = 44777630),Unit,UCUM,Unit,S,nmol/h/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/h/mg{prot},nanomole per hour per milligram of protein,9145,(unit) nanogram per hour per milligram of total protein (concept_id = 9145),Unit,UCUM,Unit,S,ng/h/mg{tot'prot}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/L,nanomole per liter,8736,(unit) nanomole per liter (concept_id = 8736),Unit,UCUM,Unit,S,nmol/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/L/mmol{creat},nanomole per liter per millimole of creatinine,9063,(unit) nanomole per millimole of creatinine (concept_id = 9063),Unit,UCUM,Unit,S,nmol/mmol{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/L{RBCs},nanomole per liter of red blood cells,44777632,(unit) nanomole per hour and milliliter red blood cells (concept_id = 44777632),Unit,UCUM,Unit,S,nmol/h/mL{RBC}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/m/mg{prot},nanomole per meter per milligram of protein,9611,(unit) nanomole per milligram (concept_id = 9611),Unit,UCUM,Unit,S,nmol/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mg,nanomole per milligram,9611,(unit) nanomole per milligram (concept_id = 9611),Unit,UCUM,Unit,S,nmol/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mg/h,nanomole per milligram per hour,8993,(unit) nanomole per hour and milligram (concept_id = 8993),Unit,UCUM,Unit,S,nmol/h/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mg{creat},nanomole per milligram of creatinine,44777634,(unit) nanomole per milligram of creatinine (concept_id = 44777634),Unit,UCUM,Unit,S,nmol/mg{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mg{prot},nanomole per milligram of protein,9611,(unit) nanomole per milligram (concept_id = 9611),Unit,UCUM,Unit,S,nmol/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mg{prot}/h,nanomole per milligram of protein per hour,8993,(unit) nanomole per hour and milligram (concept_id = 8993),Unit,UCUM,Unit,S,nmol/h/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/min,nanomole per minute,9614,(unit) nanomole per mole (concept_id = 9614),Unit,UCUM,Unit,S,nmol/mol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/min/10*6{cells},nanomole per minute per million cells,44777635,(unit) nanomole per minute and milliliter (concept_id = 44777635),Unit,UCUM,Unit,S,nmol/min/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/min/mg{Hb},nanomole per minute per milligram of hemoglobin,44777642,(unit) picomole per hour and milligram of hemoglobin (concept_id = 44777642),Unit,UCUM,Unit,S,pmol/h/mg{HGB}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/min/mg{prot},nanomole per minute per milligram of protein,9611,(unit) nanomole per milligram (concept_id = 9611),Unit,UCUM,Unit,S,nmol/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/min/mL,nanomole per minute per milliliter,44777635,(unit) nanomole per minute and milliliter (concept_id = 44777635),Unit,UCUM,Unit,S,nmol/min/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mL,nanomole per milliliter,8843,(unit) nanomole per milliliter (concept_id = 8843),Unit,UCUM,Unit,S,nmol/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mL/h,nanomole per milliliter per hour,44777631,(unit) nanomole per hour and milliliter (concept_id = 44777631),Unit,UCUM,Unit,S,nmol/h/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mL/min,nanomole per milliliter per minute,44777635,(unit) nanomole per minute and milliliter (concept_id = 44777635),Unit,UCUM,Unit,S,nmol/min/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mmol,nanomole per millimole,9612,(unit) nanomole per millimole (concept_id = 9612),Unit,UCUM,Unit,S,nmol/mmol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mmol{creat},nanomole per millimole of creatinine,9063,(unit) nanomole per millimole of creatinine (concept_id = 9063),Unit,UCUM,Unit,S,nmol/mmol{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/mol,nanomole per mole,9614,(unit) nanomole per mole (concept_id = 9614),Unit,UCUM,Unit,S,nmol/mol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/nmol,nanomole per nanomole,9614,(unit) nanomole per mole (concept_id = 9614),Unit,UCUM,Unit,S,nmol/mol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/s,nanomole per second,44777637,(unit) nanomole per second (concept_id = 44777637),Unit,UCUM,Unit,S,nmol/s
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/s/L,nanomole per second per liter,8955,(unit) nanomole per second and liter (concept_id = 8955),Unit,UCUM,Unit,S,nmol/s/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol/umol{creat},nanomole per micromole  of creatinine,44777636,(unit) nanomole per mole of creatinine (concept_id = 44777636),Unit,UCUM,Unit,S,nmol/mol{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol{1/2cys}/mg{prot},nanomole of 1/2 cystine per milligram of protein,9611,(unit) nanomole per milligram (concept_id = 9611),Unit,UCUM,Unit,S,nmol/mg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol{ATP},nanomole of ATP,9607,(unit) nanomole (concept_id = 9607),Unit,UCUM,Unit,S,nmol
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol{BCE},nanomole bone collagen equivalent,8665,(unit) nanomole of bone collagen equivalent (concept_id = 8665),Unit,UCUM,Unit,S,nmol{BColl}eq
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol{BCE}/L,nanomole bone collagen equivalent per liter,8881,(unit) nanomole of bone collagen equivalent per liter (concept_id = 8881),Unit,UCUM,Unit,S,nmol{BColl}eq/L
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nmol{BCE}/mmol{creat},nanomole bone collagen equivalent per millimole of creatinine,9114,(unit) nanomole of bone collagen equivalent per millimole of creatinine (concept_id = 9114),Unit,UCUM,Unit,S,nmol{BColl}eq/mmol{creat}
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,ns,nanosecond,9616,(unit) nanosecond (concept_id = 9616),Unit,UCUM,Unit,S,ns
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nU/mL,nanoenzyme unit per milliliter,8763,(unit) unit per milliliter (concept_id = 8763),Unit,UCUM,Unit,S,[U]/mL
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,nU/{RBC},nanoenzyme unit per red blood cell,0,Gap,-,-,-,-,-
PCORnet,PRESCRIBING,RX_SOURCE,OD,OD=Order/EHR,38000177,(drug_type) Prescription written (concept_id = 38000177),Type Concept,Drug Type,Drug Type,S,OMOP4822241
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,Ohm,Ohm,9618,(unit) ohm (concept_id = 9618),Unit,UCUM,Unit,S,Ohm
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,Ohm.m,Ohm meter,9618,(unit) ohm (concept_id = 9618),Unit,UCUM,Unit,S,Ohm
PCORnet,PRESCRIBING,RX_ROUTE,OPHTHALMIC,Ophthalmic  route  (qualifier  value),4184451,(drug_route) Ocular (concept_id = 4184451),Route,SNOMED,Qualifier Value,S,54485002
PCORnet,PRESCRIBING,RX_ROUTE,ORAL,Oral  route  (qualifier  value),4132161,(drug_route) Oral (concept_id = 4132161),Route,SNOMED,Qualifier Value,S,26643006
PCORnet,PRESCRIBING,RX_ROUTE,OROGASTRIC,Orogastric  route  (qualifier  value),4303795,(drug_route) Orogastric route (concept_id = 4303795),Route,SNOMED,Qualifier Value,S,418441008
PCORnet,PRESCRIBING,RX_ROUTE,OROMUCOSAL,Oromucosal  route  (qualifier  value),4186839,(drug_route) Oromucosal (concept_id = 4186839),Route,SNOMED,Qualifier Value,S,372473007
PCORnet,PRESCRIBING,RX_ROUTE,OROPHARYNGEAL,Oropharyngeal  route  (qualifier  value),4303277,(drug_route) Oropharyngeal route (concept_id = 4303277),Route,SNOMED,Qualifier Value,S,418664002
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,osm,osmole,9619,(unit) osmole (concept_id = 9619),Unit,UCUM,Unit,S,osm
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,osm/kg,osmole per kilogram,9620,(unit) osmole per kilogram (concept_id = 9620),Unit,UCUM,Unit,S,osm/kg
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,osm/L,osmole per liter,9621,(unit) osmole per liter (concept_id = 9621),Unit,UCUM,Unit,S,osm/L
PCORnet,PRESCRIBING,RX_SOURCE,OT,OT=Other,0,(other_ni_unk) Other (concept_id = 45878142),Meas Value,LOINC,Answer,S,LA46-8
PCORnet,PRESCRIBING,RX_ROUTE,OT,Other,0,(other_ni_unk) Other (concept_id = 45878142),Meas Value,LOINC,Answer,S,LA46-8
PCORnet,PRESCRIBING,RX_FREQUENCY,OT,OT=Other,0,N/A,-,-,-,-,-
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,OT,Other,0,(other_ni_unk) Other (concept_id = 45878142),Meas Value,LOINC,Answer,S,LA46-8
PCORnet,PRESCRIBING,RX_ROUTE,OTIC,Otic  route  (qualifier  value),4023156,(drug_route) Auricular (concept_id = 4023156),Route,SNOMED,Qualifier Value,S,10547007
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,Pa,Pascal,9623,(unit) pascal (concept_id = 9623),Unit,UCUM,Unit,S,Pa
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,pA,picoampere,9623,(unit) pascal (concept_id = 9623),Unit,UCUM,Unit,S,Pa
PCORnet,PRESCRIBING,RX_ROUTE,PARACERVICAL,Paracervical  route  (qualifier  value),4303515,(drug_route) Paracervical route (concept_id = 4303515),Route,SNOMED,Qualifier Value,S,418851001
PCORnet,PRESCRIBING,RX_ROUTE,PARAVERTEBRAL,Paravertebral  route  (qualifier  value),4170267,(drug_route) Paravertebral route (concept_id = 4170267),Route,SNOMED,Qualifier Value,S,419165009
PCORnet,PRESCRIBING,RX_ROUTE,PERCUTANEOUS,Percutaneous  route  (qualifier  value),35627167,(drug_route) Percutaneous (concept_id = 35627167),Route,SNOMED,Qualifier Value,S,9.19E+15
PCORnet,PRESCRIBING,RX_ROUTE,PERIARTICULAR,Periarticular  route  (qualifier  value),35627167,(drug_route) Percutaneous (concept_id = 35627167),Route,SNOMED,Qualifier Value,S,9.19E+15
PCORnet,PRESCRIBING,RX_ROUTE,PERIBULBAR,Peribulbar  route  (qualifier  value),4304274,(drug_route) Peribulbar route (concept_id = 4304274),Route,SNOMED,Qualifier Value,S,418722009
PCORnet,PRESCRIBING,RX_ROUTE,PERIDURAL,Peridural  route  (qualifier  value),40490896,(drug_route) Peridural route (concept_id = 40490896),Route,SNOMED,Qualifier Value,S,447080003
PCORnet,PRESCRIBING,RX_ROUTE,PERINEURAL,Perineural  route  (qualifier  value),4157761,(drug_route) Perineural (concept_id = 4157761),Route,SNOMED,Qualifier Value,S,372475000
PCORnet,PRESCRIBING,RX_ROUTE,PERIODONTAL,Periodontal  route  (qualifier  value),40490866,(drug_route) Periodontal route (concept_id = 40490866),Route,SNOMED,Qualifier Value,S,447052000
PCORnet,PRESCRIBING,RX_ROUTE,PERIOSTEAL,Periosteal  route  (qualifier  value),4171893,(drug_route) Periosteal route (concept_id = 4171893),Route,SNOMED,Qualifier Value,S,420047004
PCORnet,PRESCRIBING,RX_ROUTE,PERITENDINOUS,Peritendinous  route  (qualifier  value),4305564,(drug_route) Peritendinous route (concept_id = 4305564),Route,SNOMED,Qualifier Value,S,419762003
PCORnet,PRESCRIBING,RX_ROUTE,PERIURETHRAL,Periurethral  route  (qualifier  value),4303646,(drug_route) Periurethral route (concept_id = 4303646),Route,SNOMED,Qualifier Value,S,418204005
PCORnet,PRESCRIBING,RX_DOSE_ORDERED_UNIT,pg,picogram,8564,(unit) picogram (concept_id = 8564),Unit,UCUM,Unit,S,pg
